#Mouth boundary - rescaled Littlehampton tidal levels
#Imposed tidal water level
#
T          SL(1)
s          m 
   217020.00   1.861633
   217080.00   1.850030
   217140.00   1.838148
   217200.00   1.825987
   217260.00   1.813546
   217320.00   1.800828
   217380.00   1.787830
   217440.00   1.774554
   217500.00   1.761000
   217560.00   1.747175
   217620.00   1.733112
   217680.00   1.718853
   217740.00   1.704440
   217800.00   1.689912
   217860.00   1.675312
   217920.00   1.660679
   217980.00   1.646056
   218040.00   1.631482
   218100.00   1.617000
   218160.00   1.602636
   218220.00   1.588359
   218280.00   1.574126
   218340.00   1.559893
   218400.00   1.545615
   218460.00   1.531247
   218520.00   1.516746
   218580.00   1.502068
   218640.00   1.487167
   218700.00   1.472000
   218760.00   1.456530
   218820.00   1.440747
   218880.00   1.424650
   218940.00   1.408236
   219000.00   1.391504
   219060.00   1.374452
   219120.00   1.357077
   219180.00   1.339378
   219240.00   1.321353
   219300.00   1.303000
   219360.00   1.284332
   219420.00   1.265421
   219480.00   1.246357
   219540.00   1.227227
   219600.00   1.208119
   219660.00   1.189121
   219720.00   1.170323
   219780.00   1.151811
   219840.00   1.133674
   219900.00   1.116000
   219960.00   1.098845
   220020.00   1.082137
   220080.00   1.065771
   220140.00   1.049642
   220200.00   1.033646
   220260.00   1.017678
   220320.00   1.001634
   220380.00   0.985410
   220440.00   0.968900
   220500.00   0.952000
   220560.00   0.934633
   220620.00   0.916832
   220680.00   0.898656
   220740.00   0.880167
   220800.00   0.861423
   220860.00   0.842486
   220920.00   0.823414
   220980.00   0.804270
   221040.00   0.785112
   221100.00   0.766000
   221160.00   0.746985
   221220.00   0.728072
   221280.00   0.709258
   221340.00   0.690540
   221400.00   0.671912
   221460.00   0.653371
   221520.00   0.634914
   221580.00   0.616535
   221640.00   0.598232
   221700.00   0.580000
   221760.00   0.561832
   221820.00   0.543704
   221880.00   0.525591
   221940.00   0.507467
   222000.00   0.489304
   222060.00   0.471077
   222120.00   0.452760
   222180.00   0.434325
   222240.00   0.415747
   222300.00   0.397000
   222360.00   0.378067
   222420.00   0.358976
   222480.00   0.339763
   222540.00   0.320466
   222600.00   0.301122
   222660.00   0.281768
   222720.00   0.262442
   222780.00   0.243180
   222840.00   0.224021
   222900.00   0.205000
   222960.00   0.186146
   223020.00   0.167448
   223080.00   0.148885
   223140.00   0.130437
   223200.00   0.112082
   223260.00   0.093801
   223320.00   0.075573
   223380.00   0.057377
   223440.00   0.039193
   223500.00   0.021000
   223560.00   0.002779
   223620.00  -0.015480
   223680.00  -0.033786
   223740.00  -0.052149
   223800.00  -0.070577
   223860.00  -0.089078
   223920.00  -0.107662
   223980.00  -0.126338
   224040.00  -0.145114
   224100.00  -0.164000
   224160.00  -0.182997
   224220.00  -0.202080
   224280.00  -0.221217
   224340.00  -0.240377
   224400.00  -0.259526
   224460.00  -0.278633
   224520.00  -0.297666
   224580.00  -0.316593
   224640.00  -0.335382
   224700.00  -0.354000
   224760.00  -0.372425
   224820.00  -0.390671
   224880.00  -0.408762
   224940.00  -0.426720
   225000.00  -0.444570
   225060.00  -0.462333
   225120.00  -0.480035
   225180.00  -0.497698
   225240.00  -0.515345
   225300.00  -0.533000
   225360.00  -0.550682
   225420.00  -0.568394
   225480.00  -0.586135
   225540.00  -0.603902
   225600.00  -0.621696
   225660.00  -0.639513
   225720.00  -0.657354
   225780.00  -0.675216
   225840.00  -0.693099
   225900.00  -0.711000
   225960.00  -0.728916
   226020.00  -0.746832
   226080.00  -0.764729
   226140.00  -0.782590
   226200.00  -0.800398
   226260.00  -0.818133
   226320.00  -0.835779
   226380.00  -0.853317
   226440.00  -0.870730
   226500.00  -0.888000
   226560.00  -0.905111
   226620.00  -0.922055
   226680.00  -0.938828
   226740.00  -0.955424
   226800.00  -0.971838
   226860.00  -0.988066
   226920.00  -1.004101
   226980.00  -1.019938
   227040.00  -1.035573
   227100.00  -1.051000
   227160.00  -1.066216
   227220.00  -1.081228
   227280.00  -1.096044
   227340.00  -1.110673
   227400.00  -1.125124
   227460.00  -1.139404
   227520.00  -1.153523
   227580.00  -1.167490
   227640.00  -1.181313
   227700.00  -1.195000
   227760.00  -1.208560
   227820.00  -1.222000
   227880.00  -1.235327
   227940.00  -1.248547
   228000.00  -1.261667
   228060.00  -1.274694
   228120.00  -1.287633
   228180.00  -1.300493
   228240.00  -1.313280
   228300.00  -1.326000
   228360.00  -1.338661
   228420.00  -1.351275
   228480.00  -1.363854
   228540.00  -1.376411
   228600.00  -1.388959
   228660.00  -1.401510
   228720.00  -1.414077
   228780.00  -1.426672
   228840.00  -1.439309
   228900.00  -1.452000
   228960.00  -1.464751
   229020.00  -1.477541
   229080.00  -1.490343
   229140.00  -1.503130
   229200.00  -1.515874
   229260.00  -1.528548
   229320.00  -1.541125
   229380.00  -1.553578
   229440.00  -1.565878
   229500.00  -1.578000
   229560.00  -1.589923
   229620.00  -1.601658
   229680.00  -1.613224
   229740.00  -1.624639
   229800.00  -1.635922
   229860.00  -1.647091
   229920.00  -1.658165
   229980.00  -1.669162
   230040.00  -1.680101
   230100.00  -1.691000
   230160.00  -1.701867
   230220.00  -1.712667
   230280.00  -1.723352
   230340.00  -1.733875
   230400.00  -1.744190
   230460.00  -1.754249
   230520.00  -1.764007
   230580.00  -1.773416
   230640.00  -1.782429
   230700.00  -1.791000
   230760.00  -1.799098
   230820.00  -1.806755
   230880.00  -1.814020
   230940.00  -1.820942
   231000.00  -1.827570
   231060.00  -1.833952
   231120.00  -1.840137
   231180.00  -1.846175
   231240.00  -1.852113
   231300.00  -1.858000
   231360.00  -1.863874
   231420.00  -1.869723
   231480.00  -1.875526
   231540.00  -1.881262
   231600.00  -1.886906
   231660.00  -1.892438
   231720.00  -1.897836
   231780.00  -1.903077
   231840.00  -1.908139
   231900.00  -1.913000
   231960.00  -1.917645
   232020.00  -1.922089
   232080.00  -1.926354
   232140.00  -1.930460
   232200.00  -1.934430
   232260.00  -1.938286
   232320.00  -1.942049
   232380.00  -1.945742
   232440.00  -1.949385
   232500.00  -1.953000
   232560.00  -1.956601
   232620.00  -1.960168
   232680.00  -1.963671
   232740.00  -1.967083
   232800.00  -1.970373
   232860.00  -1.973513
   232920.00  -1.976475
   232980.00  -1.979229
   233040.00  -1.981747
   233100.00  -1.984000
   233160.00  -1.985968
   233220.00  -1.987671
   233280.00  -1.989134
   233340.00  -1.990386
   233400.00  -1.991454
   233460.00  -1.992366
   233520.00  -1.993149
   233580.00  -1.993830
   233640.00  -1.994438
   233700.00  -1.995000
   233760.00  -1.995537
   233820.00  -1.996046
   233880.00  -1.996517
   233940.00  -1.996942
   234000.00  -1.997312
   234060.00  -1.997616
   234120.00  -1.997847
   234180.00  -1.997993
   234240.00  -1.998048
   234300.00  -1.998000
   234360.00  -1.997846
   234420.00  -1.997603
   234480.00  -1.997291
   234540.00  -1.996933
   234600.00  -1.996549
   234660.00  -1.996161
   234720.00  -1.995791
   234780.00  -1.995460
   234840.00  -1.995189
   234900.00  -1.995000
   234960.00  -1.994906
   235020.00  -1.994887
   235080.00  -1.994914
   235140.00  -1.994958
   235200.00  -1.994992
   235260.00  -1.994987
   235320.00  -1.994913
   235380.00  -1.994743
   235440.00  -1.994448
   235500.00  -1.994000
   235560.00  -1.993372
   235620.00  -1.992546
   235680.00  -1.991508
   235740.00  -1.990242
   235800.00  -1.988732
   235860.00  -1.986964
   235920.00  -1.984922
   235980.00  -1.982591
   236040.00  -1.979956
   236100.00  -1.977000
   236160.00  -1.973714
   236220.00  -1.970104
   236280.00  -1.966183
   236340.00  -1.961962
   236400.00  -1.957453
   236460.00  -1.952668
   236520.00  -1.947618
   236580.00  -1.942316
   236640.00  -1.936772
   236700.00  -1.931000
   236760.00  -1.925011
   236820.00  -1.918821
   236880.00  -1.912446
   236940.00  -1.905902
   237000.00  -1.899206
   237060.00  -1.892373
   237120.00  -1.885419
   237180.00  -1.878362
   237240.00  -1.871217
   237300.00  -1.864000
   237360.00  -1.856725
   237420.00  -1.849396
   237480.00  -1.842015
   237540.00  -1.834582
   237600.00  -1.827100
   237660.00  -1.819570
   237720.00  -1.811993
   237780.00  -1.804372
   237840.00  -1.796707
   237900.00  -1.789000
   237960.00  -1.781251
   238020.00  -1.773451
   238080.00  -1.765590
   238140.00  -1.757658
   238200.00  -1.749645
   238260.00  -1.741540
   238320.00  -1.733333
   238380.00  -1.725014
   238440.00  -1.716573
   238500.00  -1.708000
   238560.00  -1.699287
   238620.00  -1.690441
   238680.00  -1.681471
   238740.00  -1.672386
   238800.00  -1.663197
   238860.00  -1.653911
   238920.00  -1.644539
   238980.00  -1.635091
   239040.00  -1.625574
   239100.00  -1.616000
   239160.00  -1.606375
   239220.00  -1.596697
   239280.00  -1.586964
   239340.00  -1.577173
   239400.00  -1.567319
   239460.00  -1.557400
   239520.00  -1.547411
   239580.00  -1.537351
   239640.00  -1.527215
   239700.00  -1.517000
   239760.00  -1.506704
   239820.00  -1.496330
   239880.00  -1.485881
   239940.00  -1.475362
   240000.00  -1.464777
   240060.00  -1.454130
   240120.00  -1.443425
   240180.00  -1.432665
   240240.00  -1.421856
   240300.00  -1.411000
   240360.00  -1.400106
   240420.00  -1.389200
   240480.00  -1.378310
   240540.00  -1.367466
   240600.00  -1.356696
   240660.00  -1.346031
   240720.00  -1.335500
   240780.00  -1.325131
   240840.00  -1.314955
   240900.00  -1.305000
   240960.00  -1.295285
   241020.00  -1.285783
   241080.00  -1.276457
   241140.00  -1.267271
   241200.00  -1.258187
   241260.00  -1.249168
   241320.00  -1.240177
   241380.00  -1.231177
   241440.00  -1.222130
   241500.00  -1.213000
   241560.00  -1.203758
   241620.00  -1.194413
   241680.00  -1.184981
   241740.00  -1.175481
   241800.00  -1.165929
   241860.00  -1.156343
   241920.00  -1.146740
   241980.00  -1.137137
   242040.00  -1.127551
   242100.00  -1.118000
   242160.00  -1.108493
   242220.00  -1.099006
   242280.00  -1.089507
   242340.00  -1.079964
   242400.00  -1.070346
   242460.00  -1.060620
   242520.00  -1.050754
   242580.00  -1.040717
   242640.00  -1.030476
   242700.00  -1.020000
   242760.00  -1.009263
   242820.00  -0.998268
   242880.00  -0.987022
   242940.00  -0.975534
   243000.00  -0.963812
   243060.00  -0.951866
   243120.00  -0.939703
   243180.00  -0.927332
   243240.00  -0.914761
   243300.00  -0.902000
   243360.00  -0.889054
   243420.00  -0.875924
   243480.00  -0.862607
   243540.00  -0.849102
   243600.00  -0.835406
   243660.00  -0.821517
   243720.00  -0.807435
   243780.00  -0.793155
   243840.00  -0.778678
   243900.00  -0.764000
   243960.00  -0.749124
   244020.00  -0.734069
   244080.00  -0.718859
   244140.00  -0.703516
   244200.00  -0.688065
   244260.00  -0.672529
   244320.00  -0.656931
   244380.00  -0.641294
   244440.00  -0.625643
   244500.00  -0.610000
   244560.00  -0.594383
   244620.00  -0.578784
   244680.00  -0.563189
   244740.00  -0.547585
   244800.00  -0.531959
   244860.00  -0.516295
   244920.00  -0.500581
   244980.00  -0.484803
   245040.00  -0.468947
   245100.00  -0.453000
   245160.00  -0.436949
   245220.00  -0.420788
   245280.00  -0.404512
   245340.00  -0.388118
   245400.00  -0.371600
   245460.00  -0.354954
   245520.00  -0.338176
   245580.00  -0.321260
   245640.00  -0.304203
   245700.00  -0.287000
   245760.00  -0.269650
   245820.00  -0.252169
   245880.00  -0.234578
   245940.00  -0.216895
   246000.00  -0.199141
   246060.00  -0.181336
   246120.00  -0.163499
   246180.00  -0.145651
   246240.00  -0.127811
   246300.00  -0.110000
   246360.00  -0.092232
   246420.00  -0.074503
   246480.00  -0.056805
   246540.00  -0.039127
   246600.00  -0.021462
   246660.00  -0.003799
   246720.00   0.013869
   246780.00   0.031552
   246840.00   0.049260
   246900.00   0.067000
   246960.00   0.084780
   247020.00   0.102598
   247080.00   0.120450
   247140.00   0.138331
   247200.00   0.156237
   247260.00   0.174165
   247320.00   0.192109
   247380.00   0.210066
   247440.00   0.228031
   247500.00   0.246000
   247560.00   0.263969
   247620.00   0.281934
   247680.00   0.299891
   247740.00   0.317835
   247800.00   0.335762
   247860.00   0.353668
   247920.00   0.371550
   247980.00   0.389401
   248040.00   0.407220
   248100.00   0.425000
   248160.00   0.442740
   248220.00   0.460441
   248280.00   0.478105
   248340.00   0.495737
   248400.00   0.513339
   248460.00   0.530913
   248520.00   0.548464
   248580.00   0.565993
   248640.00   0.583504
   248700.00   0.601000
   248760.00   0.618485
   248820.00   0.635968
   248880.00   0.653459
   248940.00   0.670969
   249000.00   0.688508
   249060.00   0.706086
   249120.00   0.723714
   249180.00   0.741402
   249240.00   0.759161
   249300.00   0.777000
   249360.00   0.794926
   249420.00   0.812929
   249480.00   0.830995
   249540.00   0.849108
   249600.00   0.867256
   249660.00   0.885423
   249720.00   0.903595
   249780.00   0.921758
   249840.00   0.939898
   249900.00   0.958000
   249960.00   0.976051
   250020.00   0.994043
   250080.00   1.011969
   250140.00   1.029822
   250200.00   1.047594
   250260.00   1.065279
   250320.00   1.082869
   250380.00   1.100357
   250440.00   1.117737
   250500.00   1.135000
   250560.00   1.152143
   250620.00   1.169169
   250680.00   1.186085
   250740.00   1.202899
   250800.00   1.219617
   250860.00   1.236245
   250920.00   1.252791
   250980.00   1.269261
   251040.00   1.285662
   251100.00   1.302000
   251160.00   1.318286
   251220.00   1.334545
   251280.00   1.350805
   251340.00   1.367093
   251400.00   1.383438
   251460.00   1.399868
   251520.00   1.416411
   251580.00   1.433095
   251640.00   1.449949
   251700.00   1.467000
   251760.00   1.484263
   251820.00   1.501699
   251880.00   1.519253
   251940.00   1.536874
   252000.00   1.554507
   252060.00   1.572100
   252120.00   1.589598
   252180.00   1.606950
   252240.00   1.624102
   252300.00   1.641000
   252360.00   1.657602
   252420.00   1.673908
   252480.00   1.689929
   252540.00   1.705676
   252600.00   1.721159
   252660.00   1.736390
   252720.00   1.751378
   252780.00   1.766136
   252840.00   1.780673
   252900.00   1.795000
   252960.00   1.809125
   253020.00   1.823044
   253080.00   1.836748
   253140.00   1.850229
   253200.00   1.863480
   253260.00   1.876493
   253320.00   1.889259
   253380.00   1.901771
   253440.00   1.914020
   253500.00   1.926000
   253560.00   1.937704
   253620.00   1.949140
   253680.00   1.960315
   253740.00   1.971238
   253800.00   1.981919
   253860.00   1.992367
   253920.00   2.002590
   253980.00   2.012597
   254040.00   2.022398
   254100.00   2.032000
   254160.00   2.041413
   254220.00   2.050646
   254280.00   2.059706
   254340.00   2.068602
   254400.00   2.077342
   254460.00   2.085935
   254520.00   2.094389
   254580.00   2.102712
   254640.00   2.110913
   254700.00   2.119000
   254760.00   2.126974
   254820.00   2.134805
   254880.00   2.142459
   254940.00   2.149898
   255000.00   2.157086
   255060.00   2.163988
   255120.00   2.170566
   255180.00   2.176785
   255240.00   2.182609
   255300.00   2.188000
   255360.00   2.192938
   255420.00   2.197461
   255480.00   2.201621
   255540.00   2.205470
   255600.00   2.209062
   255660.00   2.212449
   255720.00   2.215684
   255780.00   2.218819
   255840.00   2.221907
   255900.00   2.225000
   255960.00   2.228139
   256020.00   2.231312
   256080.00   2.234494
   256140.00   2.237662
   256200.00   2.240790
   256260.00   2.243856
   256320.00   2.246834
   256380.00   2.249700
   256440.00   2.252430
   256500.00   2.255000
   256560.00   2.257393
   256620.00   2.259621
   256680.00   2.261706
   256740.00   2.263668
   256800.00   2.265527
   256860.00   2.267304
   256920.00   2.269019
   256980.00   2.270693
   257040.00   2.272347
   257100.00   2.274000
   257160.00   2.275665
   257220.00   2.277316
   257280.00   2.278920
   257340.00   2.280444
   257400.00   2.281853
   257460.00   2.283114
   257520.00   2.284193
   257580.00   2.285056
   257640.00   2.285669
   257700.00   2.286000
   257760.00   2.286025
   257820.00   2.285770
   257880.00   2.285271
   257940.00   2.284564
   258000.00   2.283686
   258060.00   2.282673
   258120.00   2.281562
   258180.00   2.280388
   258240.00   2.279189
   258300.00   2.278000
   258360.00   2.276850
   258420.00   2.275730
   258480.00   2.274627
   258540.00   2.273522
   258600.00   2.272402
   258660.00   2.271249
   258720.00   2.270048
   258780.00   2.268784
   258840.00   2.267440
   258900.00   2.266000
   258960.00   2.264451
   259020.00   2.262788
   259080.00   2.261007
   259140.00   2.259106
   259200.00   2.257081
   259260.00   2.254930
   259320.00   2.252649
   259380.00   2.250236
   259440.00   2.247687
   259500.00   2.245000
   259560.00   2.242173
   259620.00   2.239215
   259680.00   2.236134
   259740.00   2.232942
   259800.00   2.229648
   259860.00   2.226263
   259920.00   2.222795
   259980.00   2.219255
   260040.00   2.215654
   260100.00   2.212000
   260160.00   2.208300
   260220.00   2.204546
   260280.00   2.200724
   260340.00   2.196821
   260400.00   2.192825
   260460.00   2.188723
   260520.00   2.184503
   260580.00   2.180150
   260640.00   2.175654
   260700.00   2.171000
   260760.00   2.166176
   260820.00   2.161170
   260880.00   2.155968
   260940.00   2.150557
   261000.00   2.144926
   261060.00   2.139060
   261120.00   2.132947
   261180.00   2.126575
   261240.00   2.119930
   261300.00   2.113000
   261360.00   2.105778
   261420.00   2.098287
   261480.00   2.090553
   261540.00   2.082605
   261600.00   2.074472
   261660.00   2.066181
   261720.00   2.057760
   261780.00   2.049237
   261840.00   2.040641
   261900.00   2.032000
   261960.00   2.023332
   262020.00   2.014620
   262080.00   2.005834
   262140.00   1.996950
   262200.00   1.987937
   262260.00   1.978770
   262320.00   1.969420
   262380.00   1.959860
   262440.00   1.950063
   262500.00   1.940000
   262560.00   1.929655
   262620.00   1.919051
   262680.00   1.908223
   262740.00   1.897204
   262800.00   1.886029
   262860.00   1.874732
   262920.00   1.863346
   262980.00   1.851906
   263040.00   1.840446
   263100.00   1.829000
   263160.00   1.817587
   263220.00   1.806167
   263280.00   1.794686
   263340.00   1.783089
   263400.00   1.771320
   263460.00   1.759326
   263520.00   1.747052
   263580.00   1.734443
   263640.00   1.721444
   263700.00   1.708000
   263760.00   1.694076
   263820.00   1.679712
   263880.00   1.664966
   263940.00   1.649897
   264000.00   1.634565
   264060.00   1.619027
   264120.00   1.603343
   264180.00   1.587571
   264240.00   1.571770
   264300.00   1.556000
   264360.00   1.540304
   264420.00   1.524666
   264480.00   1.509055
   264540.00   1.493443
   264600.00   1.477796
   264660.00   1.462087
   264720.00   1.446283
   264780.00   1.430354
   264840.00   1.414270
   264900.00   1.398000
   264960.00   1.381522
   265020.00   1.364850
   265080.00   1.348003
   265140.00   1.331005
   265200.00   1.313874
   265260.00   1.296634
   265320.00   1.279306
   265380.00   1.261909
   265440.00   1.244467
   265500.00   1.227000
   265560.00   1.209524
   265620.00   1.192031
   265680.00   1.174510
   265740.00   1.156947
   265800.00   1.139331
   265860.00   1.121648
   265920.00   1.103886
   265980.00   1.086032
   266040.00   1.068075
   266100.00   1.050000
   266160.00   1.031801
   266220.00   1.013490
   266280.00   0.995083
   266340.00   0.976599
   266400.00   0.958053
   266460.00   0.939462
   266520.00   0.920845
   266580.00   0.902218
   266640.00   0.883597
   266700.00   0.865000
   266760.00   0.846442
   266820.00   0.827929
   266880.00   0.809467
   266940.00   0.791058
   267000.00   0.772709
   267060.00   0.754422
   267120.00   0.736204
   267180.00   0.718058
   267240.00   0.699988
   267300.00   0.682000
   267360.00   0.664094
   267420.00   0.646257
   267480.00   0.628471
   267540.00   0.610721
   267600.00   0.592988
   267660.00   0.575256
   267720.00   0.557509
   267780.00   0.539728
   267840.00   0.521897
   267900.00   0.504000
   267960.00   0.486022
   268020.00   0.467964
   268080.00   0.449828
   268140.00   0.431619
   268200.00   0.413339
   268260.00   0.394992
   268320.00   0.376581
   268380.00   0.358110
   268440.00   0.339582
   268500.00   0.321000
   268560.00   0.302369
   268620.00   0.283697
   268680.00   0.264993
   268740.00   0.246268
   268800.00   0.227531
   268860.00   0.208792
   268920.00   0.190059
   268980.00   0.171343
   269040.00   0.152654
   269100.00   0.134000
   269160.00   0.115391
   269220.00   0.096834
   269280.00   0.078335
   269340.00   0.059900
   269400.00   0.041536
   269460.00   0.023249
   269520.00   0.005046
   269580.00  -0.013068
   269640.00  -0.031085
   269700.00  -0.049000
   269760.00  -0.066809
   269820.00  -0.084520
   269880.00  -0.102144
   269940.00  -0.119692
   270000.00  -0.137175
   270060.00  -0.154604
   270120.00  -0.171990
   270180.00  -0.189344
   270240.00  -0.206677
   270300.00  -0.224000
   270360.00  -0.241322
   270420.00  -0.258643
   270480.00  -0.275962
   270540.00  -0.293277
   270600.00  -0.310586
   270660.00  -0.327889
   270720.00  -0.345183
   270780.00  -0.362468
   270840.00  -0.379740
   270900.00  -0.397000
   270960.00  -0.414241
   271020.00  -0.431445
   271080.00  -0.448589
   271140.00  -0.465650
   271200.00  -0.482605
   271260.00  -0.499432
   271320.00  -0.516108
   271380.00  -0.532609
   271440.00  -0.548914
   271500.00  -0.565000
   271560.00  -0.580852
   271620.00  -0.596488
   271680.00  -0.611935
   271740.00  -0.627220
   271800.00  -0.642368
   271860.00  -0.657407
   271920.00  -0.672364
   271980.00  -0.687263
   272040.00  -0.702133
   272100.00  -0.717000
   272160.00  -0.731883
   272220.00  -0.746771
   272280.00  -0.761648
   272340.00  -0.776496
   272400.00  -0.791297
   272460.00  -0.806035
   272520.00  -0.820691
   272580.00  -0.835249
   272640.00  -0.849691
   272700.00  -0.864000
   272760.00  -0.878159
   272820.00  -0.892156
   272880.00  -0.905981
   272940.00  -0.919622
   273000.00  -0.933069
   273060.00  -0.946310
   273120.00  -0.959334
   273180.00  -0.972131
   273240.00  -0.984690
   273300.00  -0.997000
   273360.00  -1.009056
   273420.00  -1.020884
   273480.00  -1.032514
   273540.00  -1.043976
   273600.00  -1.055304
   273660.00  -1.066527
   273720.00  -1.077677
   273780.00  -1.088785
   273840.00  -1.099882
   273900.00  -1.111000
   273960.00  -1.122161
   274020.00  -1.133356
   274080.00  -1.144567
   274140.00  -1.155776
   274200.00  -1.166966
   274260.00  -1.178119
   274320.00  -1.189216
   274380.00  -1.200240
   274440.00  -1.211174
   274500.00  -1.222000
   274560.00  -1.232704
   274620.00  -1.243292
   274680.00  -1.253773
   274740.00  -1.264158
   274800.00  -1.274457
   274860.00  -1.284679
   274920.00  -1.294834
   274980.00  -1.304933
   275040.00  -1.314985
   275100.00  -1.325000
   275160.00  -1.334985
   275220.00  -1.344933
   275280.00  -1.354834
   275340.00  -1.364678
   275400.00  -1.374456
   275460.00  -1.384158
   275520.00  -1.393773
   275580.00  -1.403291
   275640.00  -1.412704
   275700.00  -1.422000
   275760.00  -1.431170
   275820.00  -1.440201
   275880.00  -1.449082
   275940.00  -1.457800
   276000.00  -1.466343
   276060.00  -1.474699
   276120.00  -1.482854
   276180.00  -1.490798
   276240.00  -1.498517
   276300.00  -1.506000
   276360.00  -1.513240
   276420.00  -1.520254
   276480.00  -1.527065
   276540.00  -1.533696
   276600.00  -1.540171
   276660.00  -1.546512
   276720.00  -1.552742
   276780.00  -1.558885
   276840.00  -1.564963
   276900.00  -1.571000
   276960.00  -1.577011
   277020.00  -1.582984
   277080.00  -1.588899
   277140.00  -1.594735
   277200.00  -1.600474
   277260.00  -1.606094
   277320.00  -1.611577
   277380.00  -1.616902
   277440.00  -1.622050
   277500.00  -1.627000
   277560.00  -1.631738
   277620.00  -1.636274
   277680.00  -1.640621
   277740.00  -1.644795
   277800.00  -1.648809
   277860.00  -1.652679
   277920.00  -1.656418
   277980.00  -1.660042
   278040.00  -1.663564
   278100.00  -1.667000
   278160.00  -1.670359
   278220.00  -1.673632
   278280.00  -1.676804
   278340.00  -1.679861
   278400.00  -1.682790
   278460.00  -1.685575
   278520.00  -1.688203
   278580.00  -1.690659
   278640.00  -1.692930
   278700.00  -1.695000
   278760.00  -1.696860
   278820.00  -1.698511
   278880.00  -1.699961
   278940.00  -1.701216
   279000.00  -1.702282
   279060.00  -1.703165
   279120.00  -1.703873
   279180.00  -1.704410
   279240.00  -1.704784
   279300.00  -1.705000
   279360.00  -1.705067
   279420.00  -1.704995
   279480.00  -1.704799
   279540.00  -1.704490
   279600.00  -1.704082
   279660.00  -1.703587
   279720.00  -1.703019
   279780.00  -1.702389
   279840.00  -1.701712
   279900.00  -1.701000
   279960.00  -1.700259
   280020.00  -1.699467
   280080.00  -1.698598
   280140.00  -1.697623
   280200.00  -1.696515
   280260.00  -1.695246
   280320.00  -1.693787
   280380.00  -1.692112
   280440.00  -1.690192
   280500.00  -1.688000
   280560.00  -1.685521
   280620.00  -1.682791
   280680.00  -1.679862
   280740.00  -1.676784
   280800.00  -1.673607
   280860.00  -1.670381
   280920.00  -1.667158
   280980.00  -1.663986
   281040.00  -1.660917
   281100.00  -1.658000
   281160.00  -1.655268
   281220.00  -1.652680
   281280.00  -1.650176
   281340.00  -1.647696
   281400.00  -1.645182
   281460.00  -1.642573
   281520.00  -1.639809
   281580.00  -1.636833
   281640.00  -1.633583
   281700.00  -1.630000
   281760.00  -1.626042
   281820.00  -1.621736
   281880.00  -1.617126
   281940.00  -1.612254
   282000.00  -1.607166
   282060.00  -1.601904
   282120.00  -1.596513
   282180.00  -1.591036
   282240.00  -1.585517
   282300.00  -1.580000
   282360.00  -1.574514
   282420.00  -1.569030
   282480.00  -1.563505
   282540.00  -1.557894
   282600.00  -1.552155
   282660.00  -1.546243
   282720.00  -1.540115
   282780.00  -1.533728
   282840.00  -1.527037
   282900.00  -1.520000
   282960.00  -1.512591
   283020.00  -1.504863
   283080.00  -1.496885
   283140.00  -1.488729
   283200.00  -1.480465
   283260.00  -1.472164
   283320.00  -1.463896
   283380.00  -1.455732
   283440.00  -1.447744
   283500.00  -1.440000
   283560.00  -1.432553
   283620.00  -1.425375
   283680.00  -1.418419
   283740.00  -1.411638
   283800.00  -1.404985
   283860.00  -1.398414
   283920.00  -1.391876
   283980.00  -1.385326
   284040.00  -1.378717
   284100.00  -1.372000
   284160.00  -1.365137
   284220.00  -1.358118
   284280.00  -1.350939
   284340.00  -1.343599
   284400.00  -1.336094
   284460.00  -1.328421
   284520.00  -1.320578
   284580.00  -1.312562
   284640.00  -1.304370
   284700.00  -1.296000
   284760.00  -1.287450
   284820.00  -1.278730
   284880.00  -1.269848
   284940.00  -1.260814
   285000.00  -1.251640
   285060.00  -1.242334
   285120.00  -1.232907
   285180.00  -1.223369
   285240.00  -1.213730
   285300.00  -1.204000
   285360.00  -1.194191
   285420.00  -1.184323
   285480.00  -1.174420
   285540.00  -1.164504
   285600.00  -1.154597
   285660.00  -1.144723
   285720.00  -1.134903
   285780.00  -1.125161
   285840.00  -1.115519
   285900.00  -1.106000
   285960.00  -1.096619
   286020.00  -1.087360
   286080.00  -1.078202
   286140.00  -1.069122
   286200.00  -1.060096
   286260.00  -1.051103
   286320.00  -1.042119
   286380.00  -1.033122
   286440.00  -1.024090
   286500.00  -1.015000
   286560.00  -1.005831
   286620.00  -0.996571
   286680.00  -0.987210
   286740.00  -0.977738
   286800.00  -0.968144
   286860.00  -0.958419
   286920.00  -0.948552
   286980.00  -0.938533
   287040.00  -0.928353
   287100.00  -0.918000
   287160.00  -0.907470
   287220.00  -0.896779
   287280.00  -0.885949
   287340.00  -0.874999
   287400.00  -0.863953
   287460.00  -0.852830
   287520.00  -0.841652
   287580.00  -0.830440
   287640.00  -0.819216
   287700.00  -0.808000
   287760.00  -0.796802
   287820.00  -0.785584
   287880.00  -0.774293
   287940.00  -0.762881
   288000.00  -0.751296
   288060.00  -0.739487
   288120.00  -0.727403
   288180.00  -0.714995
   288240.00  -0.702211
   288300.00  -0.689000
   288360.00  -0.675332
   288420.00  -0.661254
   288480.00  -0.646835
   288540.00  -0.632141
   288600.00  -0.617240
   288660.00  -0.602200
   288720.00  -0.587088
   288780.00  -0.571973
   288840.00  -0.556921
   288900.00  -0.542000
   288960.00  -0.527261
   289020.00  -0.512687
   289080.00  -0.498245
   289140.00  -0.483900
